,Actual Class,Class Size,Correct Class,Equiv Class,Largest Possible Class Size,Predicted Class,gamma,kernel
514,28,1,False,SCORE_DIST,251,3202,scale,linear
515,28,25,True,PERCENTILES,251,3202,scale,linear
516,3112,1,False,JUMP,251,10364,scale,linear
517,3112,1,False,SCORE_DIST,251,10364,scale,linear
518,3112,25,True,PERCENTILES,251,10364,scale,linear
519,15882,2,False,JUMP,251,6751,scale,linear
520,15882,2,False,SCORE_DIST,251,6751,scale,linear
521,15882,25,False,PERCENTILES,251,6751,scale,linear
522,857,1,False,JUMP,251,6751,scale,linear
523,857,1,False,SCORE_DIST,251,6751,scale,linear
524,857,25,True,PERCENTILES,251,6751,scale,linear
525,3510,1,False,JUMP,251,4857,scale,linear
526,3510,1,False,SCORE_DIST,251,4857,scale,linear
527,3510,25,False,PERCENTILES,251,4857,scale,linear
528,108,2,False,JUMP,251,10364,scale,linear
529,108,1,False,SCORE_DIST,251,10364,scale,linear
530,108,25,False,PERCENTILES,251,10364,scale,linear
531,20204,1,False,JUMP,251,10364,scale,linear
532,20204,1,False,SCORE_DIST,251,10364,scale,linear
533,20204,25,True,PERCENTILES,251,10364,scale,linear
534,3096,1,False,JUMP,251,98,scale,linear
535,3096,2,False,SCORE_DIST,251,98,scale,linear
536,3096,25,True,PERCENTILES,251,98,scale,linear
537,61,1,False,JUMP,251,13449,scale,linear
538,61,2,False,SCORE_DIST,251,13449,scale,linear
539,61,25,False,PERCENTILES,251,13449,scale,linear
540,4857,1,False,JUMP,251,34298,scale,linear
541,4857,1,False,SCORE_DIST,251,34298,scale,linear
542,4857,25,False,PERCENTILES,251,34298,scale,linear
543,11087,1,False,JUMP,251,3202,scale,linear
544,11087,1,False,SCORE_DIST,251,3202,scale,linear
545,11087,25,False,PERCENTILES,251,3202,scale,linear
546,3112,1,True,JUMP,251,3112,scale,linear
547,3112,1,True,SCORE_DIST,251,3112,scale,linear
548,3112,25,True,PERCENTILES,251,3112,scale,linear
549,30579,1,False,JUMP,251,13449,scale,linear
550,30579,1,False,SCORE_DIST,251,13449,scale,linear
551,30579,25,True,PERCENTILES,251,13449,scale,linear
552,10364,1,True,JUMP,251,10364,scale,linear
553,10364,1,True,SCORE_DIST,251,10364,scale,linear
554,10364,25,True,PERCENTILES,251,10364,scale,linear
555,44692,1,True,JUMP,251,44692,scale,linear
556,44692,1,True,SCORE_DIST,251,44692,scale,linear
557,44692,25,True,PERCENTILES,251,44692,scale,linear
558,3510,1,True,JUMP,251,3510,scale,linear
559,3510,1,True,SCORE_DIST,251,3510,scale,linear
560,3510,25,True,PERCENTILES,251,3510,scale,linear
561,44692,1,False,JUMP,251,4857,scale,linear
562,44692,1,False,SCORE_DIST,251,4857,scale,linear
563,44692,25,False,PERCENTILES,251,4857,scale,linear
564,3112,1,True,JUMP,251,3112,scale,linear
565,3112,1,True,SCORE_DIST,251,3112,scale,linear
566,3112,25,True,PERCENTILES,251,3112,scale,linear
567,11864,1,False,JUMP,251,6751,scale,linear
568,11864,1,False,SCORE_DIST,251,6751,scale,linear
569,11864,25,False,PERCENTILES,251,6751,scale,linear
570,26776,1,False,JUMP,251,3510,scale,linear
571,26776,2,False,SCORE_DIST,251,3510,scale,linear
572,26776,25,False,PERCENTILES,251,3510,scale,linear
573,9612,1,False,JUMP,251,3096,scale,linear
574,9612,1,False,SCORE_DIST,251,3096,scale,linear
575,9612,25,False,PERCENTILES,251,3096,scale,linear
576,224,1,True,JUMP,251,224,scale,linear
577,224,1,True,SCORE_DIST,251,224,scale,linear
578,224,25,True,PERCENTILES,251,224,scale,linear
579,10364,1,False,JUMP,251,13449,scale,linear
580,10364,1,False,SCORE_DIST,251,13449,scale,linear
581,10364,25,True,PERCENTILES,251,13449,scale,linear
582,3202,1,False,JUMP,251,10364,scale,linear
583,3202,1,False,SCORE_DIST,251,10364,scale,linear
584,3202,25,True,PERCENTILES,251,10364,scale,linear
585,3202,2,True,JUMP,251,6751,scale,linear
586,3202,2,True,SCORE_DIST,251,6751,scale,linear
587,3202,25,True,PERCENTILES,251,6751,scale,linear
588,10759,1,False,JUMP,251,13449,scale,linear
589,10759,1,False,SCORE_DIST,251,13449,scale,linear
590,10759,25,True,PERCENTILES,251,13449,scale,linear
591,44692,2,True,JUMP,251,44692,scale,linear
592,44692,1,True,SCORE_DIST,251,44692,scale,linear
593,44692,25,True,PERCENTILES,251,44692,scale,linear
594,3082,1,True,JUMP,251,3082,scale,linear
595,3082,2,True,SCORE_DIST,251,3082,scale,linear
596,3082,25,True,PERCENTILES,251,3082,scale,linear
597,14515,1,False,JUMP,251,6751,scale,linear
598,14515,1,False,SCORE_DIST,251,6751,scale,linear
599,14515,25,False,PERCENTILES,251,6751,scale,linear
600,224,1,False,JUMP,251,98,scale,linear
601,224,2,False,SCORE_DIST,251,98,scale,linear
602,224,25,True,PERCENTILES,251,98,scale,linear
603,282,1,False,JUMP,251,98,scale,linear
604,282,1,False,SCORE_DIST,251,98,scale,linear
605,282,25,False,PERCENTILES,251,98,scale,linear
606,38304,1,False,JUMP,251,3510,scale,linear
607,38304,1,False,SCORE_DIST,251,3510,scale,linear
608,38304,25,False,PERCENTILES,251,3510,scale,linear
609,2566,1,False,JUMP,251,4857,scale,linear
610,2566,1,False,SCORE_DIST,251,4857,scale,linear
611,2566,25,False,PERCENTILES,251,4857,scale,linear
612,15821,5,False,JUMP,251,98,scale,linear
613,15821,1,False,SCORE_DIST,251,98,scale,linear
614,15821,25,False,PERCENTILES,251,98,scale,linear
615,28922,1,False,JUMP,251,224,scale,linear
616,28922,1,False,SCORE_DIST,251,224,scale,linear
617,28922,25,False,PERCENTILES,251,224,scale,linear
618,7066,1,False,JUMP,251,4857,scale,linear
619,7066,1,False,SCORE_DIST,251,4857,scale,linear
620,7066,25,True,PERCENTILES,251,4857,scale,linear
621,3112,1,True,JUMP,251,3112,scale,linear
622,3112,1,True,SCORE_DIST,251,3112,scale,linear
623,3112,25,True,PERCENTILES,251,3112,scale,linear
624,13449,1,True,JUMP,251,13449,scale,linear
625,13449,1,True,SCORE_DIST,251,13449,scale,linear
626,13449,25,True,PERCENTILES,251,13449,scale,linear
627,6619,1,False,JUMP,251,3510,scale,linear
628,6619,1,False,SCORE_DIST,251,3510,scale,linear
629,6619,25,False,PERCENTILES,251,3510,scale,linear
630,4857,1,True,JUMP,251,4857,scale,linear
631,4857,1,True,SCORE_DIST,251,4857,scale,linear
632,4857,25,True,PERCENTILES,251,4857,scale,linear
633,2358,3,True,JUMP,251,147,scale,linear
634,2358,4,True,SCORE_DIST,251,147,scale,linear
635,2358,25,True,PERCENTILES,251,147,scale,linear
636,17931,1,False,JUMP,251,3082,scale,linear
637,17931,1,False,SCORE_DIST,251,3082,scale,linear
638,17931,25,True,PERCENTILES,251,3082,scale,linear
639,13449,1,False,JUMP,251,98,scale,linear
640,13449,1,False,SCORE_DIST,251,98,scale,linear
641,13449,25,True,PERCENTILES,251,98,scale,linear
642,3112,1,True,JUMP,251,3112,scale,linear
643,3112,1,True,SCORE_DIST,251,3112,scale,linear
644,3112,25,True,PERCENTILES,251,3112,scale,linear
645,6751,2,False,JUMP,251,13449,scale,linear
646,6751,1,False,SCORE_DIST,251,13449,scale,linear
647,6751,25,True,PERCENTILES,251,13449,scale,linear
648,147,1,False,JUMP,251,3202,scale,linear
649,147,1,False,SCORE_DIST,251,3202,scale,linear
650,147,25,True,PERCENTILES,251,3202,scale,linear
651,411,1,False,JUMP,251,3202,scale,linear
652,411,1,False,SCORE_DIST,251,3202,scale,linear
653,411,25,False,PERCENTILES,251,3202,scale,linear
654,6751,1,True,JUMP,251,6751,scale,linear
655,6751,1,True,SCORE_DIST,251,6751,scale,linear
656,6751,25,True,PERCENTILES,251,6751,scale,linear
657,10364,1,True,JUMP,251,10364,scale,linear
658,10364,1,True,SCORE_DIST,251,10364,scale,linear
659,10364,25,True,PERCENTILES,251,10364,scale,linear
660,757,1,False,JUMP,251,6751,scale,linear
661,757,2,False,SCORE_DIST,251,6751,scale,linear
662,757,25,True,PERCENTILES,251,6751,scale,linear
663,3112,1,True,JUMP,251,3112,scale,linear
664,3112,1,True,SCORE_DIST,251,3112,scale,linear
665,3112,25,True,PERCENTILES,251,3112,scale,linear
666,147,1,False,JUMP,251,3112,scale,linear
667,147,1,False,SCORE_DIST,251,3112,scale,linear
668,147,25,True,PERCENTILES,251,3112,scale,linear
669,15165,1,False,JUMP,251,3202,scale,linear
670,15165,1,False,SCORE_DIST,251,3202,scale,linear
671,15165,25,False,PERCENTILES,251,3202,scale,linear
672,3510,1,True,JUMP,251,3510,scale,linear
673,3510,2,True,SCORE_DIST,251,3510,scale,linear
674,3510,25,True,PERCENTILES,251,3510,scale,linear
675,10139,1,False,JUMP,251,3112,scale,linear
676,10139,1,False,SCORE_DIST,251,3112,scale,linear
677,10139,25,False,PERCENTILES,251,3112,scale,linear
678,3096,1,False,JUMP,251,10364,scale,linear
679,3096,1,False,SCORE_DIST,251,10364,scale,linear
680,3096,25,True,PERCENTILES,251,10364,scale,linear
681,2390,1,False,JUMP,251,4857,scale,linear
682,2390,1,False,SCORE_DIST,251,4857,scale,linear
683,2390,25,True,PERCENTILES,251,4857,scale,linear
684,3524,1,False,JUMP,251,3202,scale,linear
685,3524,1,False,SCORE_DIST,251,3202,scale,linear
686,3524,25,True,PERCENTILES,251,3202,scale,linear
687,224,1,False,JUMP,251,3082,scale,linear
688,224,2,True,SCORE_DIST,251,3082,scale,linear
689,224,25,True,PERCENTILES,251,3082,scale,linear
690,28,1,False,JUMP,251,3510,scale,linear
691,28,1,False,SCORE_DIST,251,3510,scale,linear
692,28,25,True,PERCENTILES,251,3510,scale,linear
693,48354,1,False,JUMP,251,20204,scale,linear
694,48354,2,True,SCORE_DIST,251,20204,scale,linear
695,48354,25,True,PERCENTILES,251,20204,scale,linear
696,843,3,False,JUMP,251,10364,scale,linear
697,843,1,False,SCORE_DIST,251,10364,scale,linear
698,843,25,True,PERCENTILES,251,10364,scale,linear
699,147,1,False,JUMP,251,10364,scale,linear
700,147,1,False,SCORE_DIST,251,10364,scale,linear
701,147,25,True,PERCENTILES,251,10364,scale,linear
702,5000,1,False,JUMP,251,13449,scale,linear
703,5000,1,False,SCORE_DIST,251,13449,scale,linear
704,5000,25,False,PERCENTILES,251,13449,scale,linear
705,3131,2,False,JUMP,251,13449,scale,linear
706,3131,1,False,SCORE_DIST,251,13449,scale,linear
707,3131,25,False,PERCENTILES,251,13449,scale,linear
708,25864,3,False,JUMP,251,3202,scale,linear
709,25864,2,False,SCORE_DIST,251,3202,scale,linear
710,25864,25,False,PERCENTILES,251,3202,scale,linear
711,4857,1,True,JUMP,251,4857,scale,linear
712,4857,1,True,SCORE_DIST,251,4857,scale,linear
713,4857,25,True,PERCENTILES,251,4857,scale,linear
714,221,1,False,JUMP,251,3202,scale,linear
715,221,1,False,SCORE_DIST,251,3202,scale,linear
716,221,25,True,PERCENTILES,251,3202,scale,linear
717,857,1,False,JUMP,251,3112,scale,linear
718,857,1,False,SCORE_DIST,251,3112,scale,linear
719,857,25,False,PERCENTILES,251,3112,scale,linear
720,22,1,False,JUMP,251,6751,scale,linear
721,22,1,False,SCORE_DIST,251,6751,scale,linear
722,22,25,True,PERCENTILES,251,6751,scale,linear
723,17012,2,False,JUMP,251,3202,scale,linear
724,17012,2,False,SCORE_DIST,251,3202,scale,linear
725,17012,25,False,PERCENTILES,251,3202,scale,linear
726,3202,1,False,JUMP,251,10364,scale,linear
727,3202,1,False,SCORE_DIST,251,10364,scale,linear
728,3202,25,True,PERCENTILES,251,10364,scale,linear
729,28922,1,False,JUMP,251,4857,scale,linear
730,28922,1,False,SCORE_DIST,251,4857,scale,linear
731,28922,25,False,PERCENTILES,251,4857,scale,linear
732,3112,1,True,JUMP,251,3112,scale,linear
733,3112,1,True,SCORE_DIST,251,3112,scale,linear
734,3112,25,True,PERCENTILES,251,3112,scale,linear
735,3082,1,True,JUMP,251,3082,scale,linear
736,3082,1,True,SCORE_DIST,251,3082,scale,linear
737,3082,25,True,PERCENTILES,251,3082,scale,linear
738,10293,1,False,JUMP,251,3510,scale,linear
739,10293,1,False,SCORE_DIST,251,3510,scale,linear
740,10293,25,True,PERCENTILES,251,3510,scale,linear
741,10293,1,False,JUMP,251,3082,scale,linear
742,10293,1,False,SCORE_DIST,251,3082,scale,linear
743,10293,25,True,PERCENTILES,251,3082,scale,linear
744,147,1,True,JUMP,251,147,scale,linear
745,147,1,True,SCORE_DIST,251,147,scale,linear
746,147,25,True,PERCENTILES,251,147,scale,linear
747,6751,1,True,JUMP,251,6751,scale,linear
748,6751,1,True,SCORE_DIST,251,6751,scale,linear
749,6751,25,True,PERCENTILES,251,6751,scale,linear
750,13449,3,True,JUMP,251,3112,scale,linear
751,13449,1,False,SCORE_DIST,251,3112,scale,linear
752,13449,25,True,PERCENTILES,251,3112,scale,linear
753,17931,1,False,JUMP,251,13449,scale,linear
754,17931,2,False,SCORE_DIST,251,13449,scale,linear
755,17931,25,True,PERCENTILES,251,13449,scale,linear
756,3510,1,False,JUMP,251,3112,scale,linear
757,3510,1,False,SCORE_DIST,251,3112,scale,linear
758,3510,25,True,PERCENTILES,251,3112,scale,linear
759,10759,1,False,JUMP,251,3112,scale,linear
760,10759,1,False,SCORE_DIST,251,3112,scale,linear
761,10759,25,True,PERCENTILES,251,3112,scale,linear
762,26776,1,False,JUMP,251,3202,scale,linear
763,26776,1,False,SCORE_DIST,251,3202,scale,linear
764,26776,25,True,PERCENTILES,251,3202,scale,linear
765,29870,1,False,JUMP,251,41428,scale,linear
766,29870,1,False,SCORE_DIST,251,41428,scale,linear
767,29870,25,False,PERCENTILES,251,41428,scale,linear
768,18493,1,False,JUMP,251,4857,scale,linear
769,18493,1,False,SCORE_DIST,251,4857,scale,linear
770,18493,25,False,PERCENTILES,251,4857,scale,linear
771,3524,2,False,JUMP,251,3202,scale,linear
772,3524,1,False,SCORE_DIST,251,3202,scale,linear
773,3524,25,True,PERCENTILES,251,3202,scale,linear
774,20750,1,False,JUMP,251,3096,scale,linear
775,20750,1,False,SCORE_DIST,251,3096,scale,linear
776,20750,25,False,PERCENTILES,251,3096,scale,linear
777,44692,1,True,JUMP,251,44692,scale,linear
778,44692,1,True,SCORE_DIST,251,44692,scale,linear
779,44692,25,True,PERCENTILES,251,44692,scale,linear
780,44692,1,False,JUMP,251,3202,scale,linear
781,44692,1,False,SCORE_DIST,251,3202,scale,linear
782,44692,25,True,PERCENTILES,251,3202,scale,linear
783,10364,1,True,JUMP,251,10364,scale,linear
784,10364,1,True,SCORE_DIST,251,10364,scale,linear
785,10364,25,True,PERCENTILES,251,10364,scale,linear
786,3112,1,True,JUMP,251,3112,scale,linear
787,3112,1,True,SCORE_DIST,251,3112,scale,linear
788,3112,25,True,PERCENTILES,251,3112,scale,linear
789,33515,1,False,JUMP,251,3202,scale,linear
790,33515,1,False,SCORE_DIST,251,3202,scale,linear
791,33515,25,False,PERCENTILES,251,3202,scale,linear
792,20204,1,False,JUMP,251,10364,scale,linear
793,20204,2,False,SCORE_DIST,251,10364,scale,linear
794,20204,25,True,PERCENTILES,251,10364,scale,linear
795,10364,2,True,JUMP,251,10364,scale,linear
796,10364,1,True,SCORE_DIST,251,10364,scale,linear
797,10364,25,True,PERCENTILES,251,10364,scale,linear
798,3112,1,True,JUMP,251,3112,scale,linear
799,3112,1,True,SCORE_DIST,251,3112,scale,linear
800,3112,25,True,PERCENTILES,251,3112,scale,linear
801,843,4,False,JUMP,251,221,scale,linear
802,843,2,False,SCORE_DIST,251,221,scale,linear
803,843,25,False,PERCENTILES,251,221,scale,linear
804,3510,1,True,JUMP,251,3510,scale,linear
805,3510,1,True,SCORE_DIST,251,3510,scale,linear
806,3510,25,True,PERCENTILES,251,3510,scale,linear
807,13449,1,False,JUMP,251,3510,scale,linear
808,13449,1,False,SCORE_DIST,251,3510,scale,linear
809,13449,25,True,PERCENTILES,251,3510,scale,linear
810,224,1,True,JUMP,251,224,scale,linear
811,224,1,True,SCORE_DIST,251,224,scale,linear
812,224,25,True,PERCENTILES,251,224,scale,linear
813,4857,1,False,JUMP,251,10364,scale,linear
814,4857,1,False,SCORE_DIST,251,10364,scale,linear
815,4857,25,True,PERCENTILES,251,10364,scale,linear
816,10364,1,True,JUMP,251,10364,scale,linear
817,10364,1,True,SCORE_DIST,251,10364,scale,linear
818,10364,25,True,PERCENTILES,251,10364,scale,linear
819,22153,1,False,JUMP,251,98,scale,linear
820,22153,1,False,SCORE_DIST,251,98,scale,linear
821,22153,25,False,PERCENTILES,251,98,scale,linear
822,20204,1,False,JUMP,251,10364,scale,linear
823,20204,1,False,SCORE_DIST,251,10364,scale,linear
824,20204,25,True,PERCENTILES,251,10364,scale,linear
825,18654,2,False,JUMP,251,3082,scale,linear
826,18654,3,False,SCORE_DIST,251,3082,scale,linear
827,18654,25,True,PERCENTILES,251,3082,scale,linear
828,224,1,False,JUMP,251,3202,scale,linear
829,224,1,False,SCORE_DIST,251,3202,scale,linear
830,224,25,True,PERCENTILES,251,3202,scale,linear
831,3202,1,False,JUMP,251,6751,scale,linear
832,3202,1,False,SCORE_DIST,251,6751,scale,linear
833,3202,25,True,PERCENTILES,251,6751,scale,linear
834,3524,1,False,JUMP,251,3202,scale,linear
835,3524,1,False,SCORE_DIST,251,3202,scale,linear
836,3524,25,True,PERCENTILES,251,3202,scale,linear
837,3096,1,False,JUMP,251,13449,scale,linear
838,3096,1,False,SCORE_DIST,251,13449,scale,linear
839,3096,25,True,PERCENTILES,251,13449,scale,linear
840,3202,1,False,JUMP,251,3112,scale,linear
841,3202,1,False,SCORE_DIST,251,3112,scale,linear
842,3202,25,True,PERCENTILES,251,3112,scale,linear
843,20204,1,False,JUMP,251,10364,scale,linear
844,20204,1,False,SCORE_DIST,251,10364,scale,linear
845,20204,25,True,PERCENTILES,251,10364,scale,linear
846,10759,1,False,JUMP,251,98,scale,linear
847,10759,1,False,SCORE_DIST,251,98,scale,linear
848,10759,25,True,PERCENTILES,251,98,scale,linear
849,35633,1,False,JUMP,251,3112,scale,linear
850,35633,2,False,SCORE_DIST,251,3112,scale,linear
851,35633,25,False,PERCENTILES,251,3112,scale,linear
852,1985,1,False,JUMP,251,44692,scale,linear
853,1985,1,False,SCORE_DIST,251,44692,scale,linear
854,1985,25,False,PERCENTILES,251,44692,scale,linear
855,221,1,False,JUMP,251,6751,scale,linear
856,221,1,False,SCORE_DIST,251,6751,scale,linear
857,221,25,False,PERCENTILES,251,6751,scale,linear
858,766,1,False,JUMP,251,3510,scale,linear
859,766,1,False,SCORE_DIST,251,3510,scale,linear
860,766,25,False,PERCENTILES,251,3510,scale,linear
861,44692,1,False,JUMP,251,10364,scale,linear
862,44692,1,False,SCORE_DIST,251,10364,scale,linear
863,44692,25,True,PERCENTILES,251,10364,scale,linear
864,13449,1,False,JUMP,251,3112,scale,linear
865,13449,1,False,SCORE_DIST,251,3112,scale,linear
866,13449,25,True,PERCENTILES,251,3112,scale,linear
867,8342,1,False,JUMP,251,7066,scale,linear
868,8342,1,False,SCORE_DIST,251,7066,scale,linear
869,8342,25,False,PERCENTILES,251,7066,scale,linear
870,13470,1,False,JUMP,251,3202,scale,linear
871,13470,1,False,SCORE_DIST,251,3202,scale,linear
872,13470,25,False,PERCENTILES,251,3202,scale,linear
873,10364,1,False,JUMP,251,3510,scale,linear
874,10364,1,False,SCORE_DIST,251,3510,scale,linear
875,10364,25,True,PERCENTILES,251,3510,scale,linear
876,10759,1,False,JUMP,251,6751,scale,linear
877,10759,1,False,SCORE_DIST,251,6751,scale,linear
878,10759,25,True,PERCENTILES,251,6751,scale,linear
879,3082,1,False,JUMP,251,4857,scale,linear
880,3082,1,False,SCORE_DIST,251,4857,scale,linear
881,3082,25,True,PERCENTILES,251,4857,scale,linear
882,10364,1,False,JUMP,251,6751,scale,linear
883,10364,1,False,SCORE_DIST,251,6751,scale,linear
884,10364,25,False,PERCENTILES,251,6751,scale,linear
885,10364,1,False,JUMP,251,3202,scale,linear
886,10364,1,False,SCORE_DIST,251,3202,scale,linear
887,10364,25,True,PERCENTILES,251,3202,scale,linear
888,3510,1,False,JUMP,251,3202,scale,linear
889,3510,1,False,SCORE_DIST,251,3202,scale,linear
890,3510,25,True,PERCENTILES,251,3202,scale,linear
891,4857,1,False,JUMP,251,3082,scale,linear
892,4857,1,False,SCORE_DIST,251,3082,scale,linear
893,4857,25,True,PERCENTILES,251,3082,scale,linear
894,3242,1,False,JUMP,251,3510,scale,linear
895,3242,1,False,SCORE_DIST,251,3510,scale,linear
896,3242,25,False,PERCENTILES,251,3510,scale,linear
897,447,1,False,JUMP,251,3112,scale,linear
898,447,1,False,SCORE_DIST,251,3112,scale,linear
899,447,25,True,PERCENTILES,251,3112,scale,linear
900,3510,1,False,JUMP,251,48354,scale,linear
901,3510,1,False,SCORE_DIST,251,48354,scale,linear
902,3510,25,True,PERCENTILES,251,48354,scale,linear
903,3082,1,False,JUMP,251,6751,scale,linear
904,3082,1,False,SCORE_DIST,251,6751,scale,linear
905,3082,25,True,PERCENTILES,251,6751,scale,linear
906,13449,3,True,JUMP,251,10364,scale,linear
907,13449,2,False,SCORE_DIST,251,10364,scale,linear
908,13449,25,True,PERCENTILES,251,10364,scale,linear
909,757,1,False,JUMP,251,3096,scale,linear
910,757,1,False,SCORE_DIST,251,3096,scale,linear
911,757,25,True,PERCENTILES,251,3096,scale,linear
912,7949,2,False,JUMP,251,44692,scale,linear
913,7949,1,False,SCORE_DIST,251,44692,scale,linear
914,7949,25,False,PERCENTILES,251,44692,scale,linear
915,98,1,False,JUMP,251,3202,scale,linear
916,98,1,False,SCORE_DIST,251,3202,scale,linear
917,98,25,True,PERCENTILES,251,3202,scale,linear
918,20204,1,False,JUMP,251,10364,scale,linear
919,20204,1,False,SCORE_DIST,251,10364,scale,linear
920,20204,25,True,PERCENTILES,251,10364,scale,linear
921,10293,1,False,JUMP,251,10364,scale,linear
922,10293,1,False,SCORE_DIST,251,10364,scale,linear
923,10293,25,True,PERCENTILES,251,10364,scale,linear
924,20204,3,False,JUMP,251,98,scale,linear
925,20204,1,False,SCORE_DIST,251,98,scale,linear
926,20204,25,True,PERCENTILES,251,98,scale,linear
927,3002,1,False,JUMP,251,3202,scale,linear
